        161.844000        2446.516380        10.874084        12.688162        -0.005132        0.009483
        162.391000        2460.700097        10.878676        12.694733        -0.005282        0.009755
        162.937000        2470.718383        10.916705        12.698531        -0.005426        0.010016
        163.482000        2479.686859        10.929070        12.702299        -0.005566        0.010274
        164.030000        2487.797131        10.967566        12.708288        -0.005710        0.010536
        164.574000        2509.116985        10.978602        12.711124        -0.005855        0.010807
        165.119000        2514.604339        11.009800        12.715040        -0.006001        0.011067
        165.666000        2527.612655        11.034986        12.719498        -0.006137        0.011324
        166.207000        2539.448789        11.053657        12.723501        -0.006277        0.011579
        166.750000        2535.017685        11.087399        12.729255        -0.006419        0.011842
        167.298000        2551.082045        11.103693        12.732041        -0.006563        0.012106
        167.841000        2572.923584        11.132003        12.738578        -0.006705        0.012368
        168.388000        2574.007208        11.155553        12.740500        -0.006841        0.012620
        168.936000        2581.238344        11.164302        12.742631        -0.006976        0.012873
        169.484000        2586.777223        11.166698        12.749530        -0.007116        0.013133
        170.029000        2599.634185        11.219424        12.750605        -0.007258        0.013396
        170.575000        2605.625514        11.244278        12.753413        -0.007402        0.013663
        171.120000        2620.450066        11.268923        12.758904        -0.007539        0.013916
        171.660000        2623.660684        11.275602        12.763933        -0.007669        0.014160
        172.203000        2631.490792        11.301319        12.766573        -0.007800        0.014409
        172.747000        2643.465398        11.327577        12.771100        -0.007938        0.014669
        173.292000        2655.169500        11.352357        12.774806        -0.008083        0.014940
        173.836000        2656.317530        11.369663        12.782277        -0.008223        0.015201
        174.383000        2669.161611        11.395960        12.785190        -0.008355        0.015448
        174.928000        2679.991408        11.416995        12.787655        -0.008481        0.015689
        175.472000        2688.143544        11.434999        12.791352        -0.008616        0.015949
        176.016000        2697.717432        11.457477        12.797399        -0.008760        0.016231
        176.557000        2700.311367        11.483770        12.800902        -0.008911        0.016511
        177.104000        2712.228008        11.507282        12.806231        -0.009047        0.016761
        177.647000        2722.178669        11.527901        12.807497        -0.009164        0.016979
        178.191000        2726.170205        11.534812        12.814095        -0.009276        0.017203
        178.738000        2737.293047        11.582462        12.819841        -0.009409        0.017461
        179.283000        2742.020416        11.608866        12.823766        -0.009563        0.017761
        179.824000        2752.935551        11.622890        12.828277        -0.009727        0.018068
        180.371000        2755.830582        11.643310        12.831651        -0.009866        0.018324
        180.914000        2768.273739        11.670099        12.836562        -0.009978        0.018534
        181.458000        2776.031390        11.694126        12.837507        -0.010075        0.018726
        182.001000        2777.638309        11.709400        12.842203        -0.010185        0.018947
        182.545000        2780.670202        11.736115        12.849291        -0.010329        0.019240
        183.090000        2795.404587        11.744645        12.849847        -0.010513        0.019599
        183.632000        2794.868411        11.768231        12.856131        -0.010683        0.019903
        184.176000        2806.601496        11.800617        12.856960        -0.010813        0.020142
        184.718000        2811.507591        11.829928        12.862345        -0.010907        0.020324
        185.264000        2811.819958        11.822602        12.866389        -0.010988        0.020486
        185.809000        2833.294387        11.881614        12.869588        -0.011083        0.020682
        186.354000        2827.352973        11.893825        12.872104        -0.011231        0.020993
        186.903000        2833.271845        11.914486        12.876007        -0.011441        0.021399
        187.448000        2845.462210        11.944380        12.879053        -0.011629        0.021744
        187.990000        2850.067209        11.961589        12.883493        -0.011764        0.021991
        188.535000        2859.059837        11.983417        12.885914        -0.011855        0.022166
        189.080000        2857.301565        12.007707        12.891869        -0.011922        0.022308
        189.626000        2872.744412        12.036674        12.895435        -0.011997        0.022463
        190.171000        2870.947496        12.063350        12.898816        -0.012106        0.022691
        190.713000        2879.584284        12.078689        12.904058        -0.012323        0.023150
        191.255000        2892.470230        12.088717        12.906545        -0.012566        0.023591
        191.801000        2884.615970        12.131620        12.911255        -0.012743        0.022546
        192.348000        2897.047856        12.148804        12.917891        -0.012967        0.022783
        192.894000        2906.130653        12.171739        12.918334        -0.013079        0.022916
        193.440000        2907.658675        12.187322        12.922914        -0.013142        0.022998
        193.984000        2909.358982        12.220471        12.925088        -0.013194        0.023083
        194.527000        2921.407655        12.228638        12.927368        -0.013260        0.023196
        195.074000        2925.185042        12.249109        12.932161        -0.013348        0.023364
        195.616000        2935.931113        12.280207        12.934274        -0.013614        0.023879
        196.164000        2938.428439        12.305139        12.937115        -0.013866        0.024238
        196.705000        2944.938233        12.329545        12.942116        -0.013962        0.024409
        197.251000        2940.442724        12.352596        12.946104        -0.014049        0.024545
        197.798000        2958.778991        12.361883        12.949093        -0.014116        0.024655
        198.344000        2957.218766        12.397339        12.951408        -0.014158        0.024731
        198.889000        2966.435204        12.409170        12.953264        -0.014202        0.024820
        199.435000        2968.546097        12.432189        12.960131        -0.014273        0.024970
        199.978000        2971.864595        12.464156        12.963067        -0.014408        0.025224
        200.524000        2983.153282        12.481707        12.966535        -0.014789        0.025922
        201.070000        2988.099630        12.506400        12.971407        -0.015032        0.026251
        201.613000        2989.004529        12.527699        12.974574        -0.015100        0.026376
        202.159000        2992.250570        12.557113        12.978579        -0.015166        0.026499
        202.702000        3004.437715        12.575195        12.983001        -0.015213        0.026595
        203.245000        3000.736005        12.610013        12.987207        -0.015248        0.026667
        203.791000        3004.296023        12.623045        12.990215        -0.015127        0.026692
        204.338000        3011.754189        12.649381        12.995658        -0.015165        0.026807
        204.884000        3013.470598        12.670319        12.996512        -0.015287        0.027087
        205.432000        3021.202487        12.702737        13.001738        -0.015627        0.027711
        205.980000        3025.398511        12.723495        13.006910        -0.015883        0.028113
        206.525000        3031.013067        12.739365        13.007806        -0.015948        0.028246
        207.068000        3032.402617        12.763369        13.012251        -0.015997        0.028352
        207.606000        3046.257868        12.783026        13.014952        -0.016055        0.028465
        208.154000        3050.442620        12.812758        13.020861        -0.016094        0.028546
        208.698000        3046.467186        12.827794        13.020583        -0.016127        0.028621
        209.245000        3055.369647        12.833078        13.024952        -0.016165        0.028708
        209.788000        3056.309968        12.868151        13.029663        -0.016225        0.028850
        210.337000        3065.405646        12.898392        13.033331        -0.016378        0.029196
        210.877000        3075.051992        12.907419        13.035528        -0.016782        0.029933
        211.423000        3075.810367        12.942491        13.042893        -0.017006        0.030312
        211.968000        3082.861168        12.980307        13.044766        -0.017154        0.030603
        212.510000        3091.654140        13.034636        13.053264        -0.017239        0.030781
        213.057000        3096.164140        13.075363        13.059137        -0.017313        0.030937
        213.603000        3104.435427        13.125287        13.066080        -0.017464        0.031316
        214.147000        3121.889339        13.159567        13.072861        -0.017963        0.032332
